profile,actual_ddq_max_rad_s2,actual_ddq_p99_rad_s2,actual_dq_max_rad_s,actual_dq_p99_rad_s,actual_elbow_accel_p99_m_s2,actual_elbow_lateral_range_m,actual_elbow_speed_max_m_s,actual_j1_ddq_p99_rad_s2,actual_j1_dq_max_rad_s,actual_j2_ddq_p99_rad_s2,actual_j2_dq_max_rad_s,actual_j3_ddq_p99_rad_s2,actual_j3_dq_max_rad_s,actual_j4_ddq_p99_rad_s2,actual_j4_dq_max_rad_s,actual_j5_ddq_p99_rad_s2,actual_j5_dq_max_rad_s,actual_j6_ddq_p99_rad_s2,actual_j6_dq_max_rad_s,actual_j7_ddq_p99_rad_s2,actual_j7_dq_max_rad_s,actual_min_joint_margin_rad,actual_min_rho,actual_orientation_rmse_rad,actual_physical_velocity_exceed_fraction,actual_position_max_m,actual_position_p95_m,actual_position_rmse_m,braking_active_fraction,braking_binding_fraction,braking_j1_active_fraction,braking_j1_binding_fraction,braking_j2_active_fraction,braking_j2_binding_fraction,braking_j3_active_fraction,braking_j3_binding_fraction,braking_j4_active_fraction,braking_j4_binding_fraction,braking_j5_active_fraction,braking_j5_binding_fraction,braking_j6_active_fraction,braking_j6_binding_fraction,braking_j7_active_fraction,braking_j7_binding_fraction,command_above_driver_cap_fraction,command_ddq_max_rad_s2,command_ddq_p99_rad_s2,command_dq_max_rad_s,command_dq_p99_rad_s,command_driver_q_gap_max_rad,command_driver_q_gap_rms_rad,command_elbow_accel_p99_m_s2,command_elbow_lateral_range_m,command_elbow_speed_max_m_s,command_j1_dq_max_rad_s,command_j1_sat_fraction,command_j1_saturation_fraction,command_j2_dq_max_rad_s,command_j2_sat_fraction,command_j3_dq_max_rad_s,command_j3_sat_fraction,command_j4_ddq_p99_rad_s2,command_j4_dq_max_rad_s,command_j4_sat_fraction,command_j4_saturation_fraction,command_j5_dq_max_rad_s,command_j5_sat_fraction,command_j6_dq_max_rad_s,command_j6_sat_fraction,command_j7_dq_max_rad_s,command_j7_sat_fraction,command_min_joint_margin_rad,command_min_rho,command_orientation_rmse_rad,command_position_max_m,command_position_p95_m,command_position_rmse_m,command_velocity_saturation_fraction,driver_actual_q_gap_max_rad,driver_actual_q_gap_rms_rad,driver_ddq_max_rad_s2,driver_ddq_p99_rad_s2,driver_dq_max_rad_s,driver_dq_p99_rad_s,driver_elbow_accel_p99_m_s2,driver_elbow_lateral_range_m,driver_elbow_speed_max_m_s,driver_j1_dq_max_rad_s,driver_j1_limit_active_fraction,driver_j2_dq_max_rad_s,driver_j2_limit_active_fraction,driver_j3_dq_max_rad_s,driver_j3_limit_active_fraction,driver_j4_ddq_p99_rad_s2,driver_j4_dq_max_rad_s,driver_j4_limit_active_fraction,driver_j5_dq_max_rad_s,driver_j5_limit_active_fraction,driver_j6_dq_max_rad_s,driver_j6_limit_active_fraction,driver_j7_dq_max_rad_s,driver_j7_limit_active_fraction,driver_limit_active_fraction,driver_min_joint_margin_rad,driver_min_rho,driver_orientation_rmse_rad,driver_position_max_m,driver_position_p95_m,driver_position_rmse_m,driver_velocity_limit_enabled,driver_velocity_saturation_fraction,duration_s,frame_full_error_p95_m,frame_full_orientation_error_p95_rad,frame_limit_activation_mean,frame_used_error_p95_m,frame_used_orientation_error_p95_rad,ik_velocity_limit_enabled,nullspace_activation_mean,nullspace_error_abs_p95_rad,nullspace_return_speed_abs_p95_rad_s,q_gap_max_rad,q_gap_rms_rad,singularity_limit_active_fraction,solve_time_mean_ms,solve_time_p95_ms,solver_failures,speed,tail_actual_ddq_rms_rad_s2,tail_actual_ee_p2p_m,tail_actual_ee_vibration_rms_m,tail_command_ee_p2p_m,tail_command_ee_vibration_rms_m,tail_driver_ee_p2p_m,tail_driver_ee_vibration_rms_m,torque_saturation_fraction
null_rate_3p2,58.14688609412621,35.56764908980207,3.771094253966113,2.8547140232816193,7.652992449888841,0.05534700147097068,0.4504831036979762,30.586043432068113,1.8093215545313381,15.55271783567801,1.0319089210110912,17.651003206571918,1.2816333766979928,41.6071643902768,2.7539972693095165,6.903662973844102,0.7792988050412463,13.314026046848637,1.2149219050769637,22.509034317094955,1.7496220783320646,0.10444005378033405,0.07269322028271501,0.2946698809331186,0.06351362693116748,0.1008360780927423,0.09907027013176344,0.06378525315254928,0.6601797016358336,0.22839495470765184,0.0,0.053251222940471805,0.5252836022278341,0.08866399193210737,0.0052447552447552415,0.007234726688102891,0.03831725616291532,0.02651490651383794,0.04632867132867133,0.014277389277389274,0.08976420150053589,0.08275058275058275,0.08344634337624991,0.07517482517482517,0.050809452178956487,293.64079493158596,89.27616744282814,3.40394489467144,2.794368237567445,3.167311344679883e-08,2.02842693345897e-09,16.628500668675724,0.05348962958617302,0.3599274097749286,1.3141582409540813,0.05189106094489998,0.05189106094489998,0.9221966397490178,0.004088785046728966,1.1169004862191894,0.006564844587352617,46.959474372366685,2.2260149319966636,0.010040702185787382,0.010040702185787382,0.9591198161918632,0.0,1.5541545775098105,0.0,2.0634151002241197,0.0,0.10466751594780961,0.07499455185207596,0.18737939856582675,0.0828251942121795,0.08080643256012467,0.050529077060758244,0.07258539276476897,0.15580639272467342,0.03820154588776561,293.64049846057134,89.27616744282814,3.40394427239895,2.7943680301432816,16.628500695021092,0.05348962958617302,0.3599272678232936,1.3141575381159787,0.05079885178962828,0.9221963019893642,0.003699376947040492,1.1169000713708623,0.0060289389067524,46.959474372366685,2.2260141023000073,0.009518188490907518,0.9591198161918632,0.0,1.5541545775098105,0.0,2.0634151002241197,0.0,0.07004535613432869,0.10466751594780961,0.07499455185204557,0.187379398788745,0.0828251942121795,0.08080643256012467,0.050529077615690844,1.0,0.07258539276476897,2.2376666666666667,0.08080839620694975,0.23469556948429007,0.09447429078307969,0.05876995994162526,0.010391462984180349,1.0,0.8710225357217602,0.2186134080059762,0.4021358412571227,0.15580639526383125,0.038201545914875616,0.4674755749365503,1.2205299678331507,1.269090679124929,0.0,2.1,2.083837695680446,0.009798463433980891,0.0021310906306192348,0.0003006281331181308,5.01630281697181e-05,0.0003006281331181308,5.01630281697181e-05,0.0
orientation_budget_0,60.37049333818288,37.06335832910839,3.7648018822340408,2.9223688459784305,7.919125423080811,0.05918009532652654,0.47634730096208217,31.373514472957833,1.8509715105692093,16.827727071599647,1.146047191079486,19.582353018312862,1.361873967613181,43.912220481795664,2.750704176504861,6.332283267383264,0.6945042538024705,13.301338817164856,1.2125547359597075,22.457178461744984,1.7394909800152414,0.10489061762723013,0.07356942217167663,0.21100013665692188,0.10982035085585556,0.12347696767071865,0.12213386516673662,0.08026207254869373,0.6624711426835085,0.20767720558397176,0.0,0.052540545251578974,0.5521929806315988,0.11441796452826038,0.02127039627039627,0.08070814501682669,0.05595717251665804,0.040209545208476645,0.08333333333333333,0.03583916083916083,0.08936227224008575,0.08275058275058275,0.08529671263316123,0.07459207459207459,0.09661342064078073,297.7155866877486,89.50618447367259,3.389254833261172,2.8083979229753218,3.8136641400399185e-08,3.392787809436769e-09,15.496339571926518,0.057138897417583046,0.3768590968343408,1.3741478323936462,0.051046406835857074,0.051046406835857074,0.9791335758867111,0.02389958172668453,1.1819569444924127,0.06257916788463412,47.37740770603179,2.2288629164298377,0.02344396558905079,0.02344396558905079,0.9183846341329627,0.0,1.5521190944127738,0.0,2.0280974597142176,0.0,0.10517315231220885,0.0758788214057617,0.10215733405732226,0.10708032584513684,0.10541843079055596,0.06888955162198324,0.12658683765394216,0.15553233114303852,0.03806312742338997,297.7155866877486,89.50618447367259,3.389254210988682,2.8083975081269945,15.496335725964387,0.057138897417583046,0.3768589671515898,1.3741471295555439,0.04955226842013521,0.979132900367404,0.02244134370302593,1.181955287880653,0.06056296329608226,47.37740770603179,2.2288620867331814,0.022245487292031824,0.9183846341329627,0.0,1.5521190944127738,0.0,2.0280974597142176,0.0,0.12187665478586733,0.10517315231220885,0.07587882140567485,0.10215733605759947,0.1070803254965208,0.10541843175418975,0.06888955197967488,1.0,0.12658683765394216,2.2376666666666667,0.10606708035879926,0.16142811854038633,0.1455012408045763,0.06539011889958087,0.16142811854038633,1.0,0.8710240941119722,0.2505122202150116,0.34717988717854453,0.15553233450632992,0.038063128057679585,0.4674755749365503,1.176974627186855,1.2587271727776776,0.0,2.1,3.001099206677863,0.015903089195489835,0.0033247999896186767,0.005706908181309682,0.0011061111425957274,0.005706908181309682,0.0011061112024534022,0.0
orientation_budget_0p15,58.48381071154636,36.18797819889807,3.7771117806570023,2.87134592526241,8.0532035825982,0.05201988426680138,0.44913177238889973,30.471233736424818,1.7960700667393865,18.950843124424967,1.0846242842075533,21.12014699423348,1.3161012062020234,41.71507209829421,2.7630210035417018,8.392852755511585,0.776001099572679,13.3807520156686,1.2171451690726174,23.07843299655178,1.7505807479919626,0.10433076918001523,0.07302537711646916,0.3014299284971136,0.06785625958380581,0.10071586236006852,0.09894339931279876,0.06370956808212151,0.6624711426835085,0.20734953440854975,0.0,0.05282889588595036,0.5259692044078226,0.06923362176606294,0.0034965034965034913,0.006698821007502675,0.03818327974276527,0.030855289314428352,0.051864801864801864,0.010780885780885775,0.08936227224008575,0.07721445221445221,0.08558808792453652,0.07546620046620046,0.04926454838981791,298.21543239449966,91.57560962194113,3.4500754748781524,2.805420975200832,2.896547311263357e-08,2.0235620544503105e-09,17.16652410959031,0.05006201312776975,0.36174110280203003,1.3123204310735066,0.051334757470228476,0.051334757470228476,0.9569104255812514,0.00292056074766355,1.1707931262208149,0.0057609860664523,48.01927522445681,2.2347004463275275,0.012638882552133834,0.012638882552133834,1.1665775721970324,0.0,1.559951197123155,0.0,2.123983762118087,0.0,0.10496803921899293,0.07522903720675762,0.19538634053151593,0.08259316621601004,0.0805992393246291,0.05042650022825293,0.07034838176150701,0.1568142429162881,0.03791057933114283,298.21543239449966,91.57560962194113,3.450074645181496,2.8054207677766687,17.166528999634156,0.05006201312776975,0.3617411542414804,1.3123197282354042,0.05010857189480672,0.9569100878215978,0.002336448598130833,1.1707929187966515,0.005493033226152192,48.01927522445681,2.2346996166308712,0.010863702986372084,1.1665775721970324,0.0,1.559951197123155,0.0,2.123983762118087,0.0,0.06707165289923346,0.10496803921899293,0.07522903720238187,0.19538634063484114,0.0825931686856368,0.0805992393246291,0.0504265006991291,1.0,0.07034838176150701,2.2376666666666667,0.08060555993751413,0.24972410942604203,0.0944742892842284,0.05873877874201949,0.007790881763658563,1.0,0.8710240800849612,0.23538536808075539,0.34258442753970103,0.1568142462795795,0.03791057936262724,0.4674755749365503,1.2167851335343565,1.2662618149382372,0.0,2.1,2.010287756812175,0.009771555041273383,0.0021267830778696427,0.00030118444313603966,5.301606970218023e-05,0.00030118444313603966,5.301606970218023e-05,0.0
orientation_budget_0p2,58.12920786844833,35.6245701980854,3.769452863477934,2.8689497147505905,7.687881499658295,0.05322900640139506,0.4488614864712397,30.561440169016482,1.8019694506505555,15.992888430848161,1.0392514445618282,17.802633831776156,1.289827747991744,41.69480717548185,2.755360219280618,7.058080688117985,0.7612778595819921,13.307985462306425,1.2135035134983445,22.475186244513853,1.7591957597515078,0.10474218695061359,0.07298920568897684,0.29703791599502544,0.06641753106895272,0.10080104994837948,0.09904059308261472,0.06375237314607164,0.6624711426835085,0.2079655562183432,0.0,0.052540545251578974,0.5259692044078226,0.06779186859420597,0.00495337995337995,0.006698821007502675,0.03818327974276527,0.026806281805213234,0.04720279720279721,0.011072261072261067,0.08936227224008575,0.08275058275058275,0.08558808792453652,0.07546620046620046,0.048862153376848065,296.2951613577995,89.40294377680402,3.4289099276065826,2.7954455853129425,2.9184023475625764e-08,2.0329419900956024e-09,15.236192746718038,0.0512059351393642,0.359162962664575,1.3135212163130443,0.051046406835857074,0.051046406835857074,0.9280901645070117,0.00292056074766355,1.1407472575228894,0.0057609860664523,47.361230632910754,2.228284254670143,0.010040702185787382,0.010040702185787382,0.9898011624803379,0.0,1.5528250369243324,0.0,2.067938990279572,0.0,0.10516351260120844,0.07521255346349677,0.18935112565281295,0.08275089335657722,0.08074367022574559,0.05048230373888666,0.06976865583576032,0.15679535704101802,0.03804984373022043,296.2951613577995,89.40294377680402,3.4289093053340927,2.7954453778887793,15.236188909556377,0.0512059351393642,0.3591628842831915,1.3135205134749417,0.04968624484028527,0.9280898267473581,0.002531152647975075,1.140747050098726,0.005493033226152192,47.361230632910754,2.2282836323976527,0.009133599180143717,0.9898011624803379,0.0,1.5528250369243324,0.0,2.067938990279572,0.0,0.06684402989455625,0.10516351260120844,0.07521255346340992,0.1893511260089629,0.08275089832015003,0.08074367317621518,0.05048230445722052,1.0,0.06976865583576032,2.2376666666666667,0.08074569172129371,0.23771708520707535,0.09426498635884373,0.05877699732439739,0.009457599817584239,1.0,0.8710241180908888,0.2391050830716849,0.3469779176684171,0.15679536040430941,0.03804984374436669,0.4674755749365503,1.2247751244534881,1.2958820899560426,0.0,2.1,2.0399208422147392,0.009870401273171058,0.0021339187397422057,0.000308067848285023,5.3682841255953135e-05,0.000308067848285023,5.3682841255953135e-05,0.0
orientation_budget_0p25,58.07940211943879,35.686991748917286,3.768662692891312,2.8689563033004855,7.6790829600919395,0.0541710141999042,0.44907939415136916,30.581772591459114,1.803606699791759,15.92888447848292,1.0383079877904853,18.006045953201383,1.2926720582373241,41.62563815803232,2.7545683013712305,6.940080312581327,0.7770292192318818,13.2935505848962,1.2125551163035313,22.457186999979157,1.759184152684402,0.10489365567916863,0.07298680911293935,0.29519526333437845,0.0675709336064383,0.1007849587310491,0.09901632287908817,0.0637474823857168,0.6624711426835085,0.20767720558397176,0.0,0.052540545251578974,0.5259692044078226,0.06721516732546318,0.0052447552447552415,0.006698821007502675,0.03818327974276527,0.02651490651383794,0.04516317016317017,0.010198135198135191,0.08936227224008575,0.08275058275058275,0.08558808792453652,0.07517482517482517,0.04882484819822905,295.8372615466942,89.37150436395315,3.422396257519722,2.7958218147978187,2.9795169775859165e-08,2.0472822264534695e-09,15.353864192836758,0.052171336523266165,0.3598381022610231,1.3149728377660115,0.051046406835857074,0.051046406835857074,0.9307561113018892,0.00292056074766355,1.1295004915155005,0.0057609860664523,46.75403159732583,2.2288660208384194,0.010040702185787382,0.010040702185787382,0.9699624127582259,0.0,1.5520881958461057,0.0,2.0612378763189554,0.0,0.10517302237997676,0.07521266175229978,0.18759653217362718,0.08278584758695244,0.08077107445428637,0.0504937713134484,0.06976865583576032,0.1566849932407586,0.038163911663017254,295.8372615466942,89.37150436395315,3.422395635247232,2.7958216073736555,15.353860346203753,0.052171336523266165,0.35983809685160395,1.314972134927909,0.04955226842013521,0.9307557735422356,0.002336448598130833,1.129500284091337,0.005493033226152192,46.75403159732583,2.228865191141763,0.009424974471519,0.9699624127582259,0.0,1.5520881958461057,0.0,2.0612378763189554,0.0,0.06680672471593724,0.10517302237997676,0.07521266175221293,0.18759653244617638,0.08278584758695244,0.08077107541792024,0.05049377182861811,1.0,0.06976865583576032,2.2376666666666667,0.08077301528537342,0.23570746078745916,0.09426498635884373,0.05878420453991214,0.010251645839400497,1.0,0.8710241446942951,0.23944550234317097,0.3471796823237923,0.15668499660404997,0.038163911677076036,0.4674755749365503,1.2101626903857736,1.2756353341198217,0.0,2.1,2.063832354237149,0.009883531679709701,0.0021374475468143917,0.00031800288707015627,5.529811898058171e-05,0.00031800288707015627,5.529811898058171e-05,0.0
orientation_budget_0p3,58.07933518991553,35.79288885978578,3.7677789929717167,2.869276881923596,7.6790822230168345,0.05493539110073844,0.44947542455260986,30.61055396438869,1.806016341497263,15.928886593721302,1.0401555105545117,18.12005667919124,1.3013067380294299,41.625565160977594,2.7536833010531425,6.754635138509219,0.7904692228685172,13.293539664602056,1.2125549691237718,22.457170179596005,1.7563286792841855,0.1048921299236516,0.07298889025226511,0.29363733290666555,0.0675709336064383,0.10077202841251648,0.09898883518273104,0.06374972122453053,0.6624711426835085,0.20767720558397176,0.0,0.052540545251578974,0.5259692044078226,0.06721516732546318,0.0052447552447552415,0.006698821007502675,0.03818327974276527,0.02651490651383794,0.043706293706293704,0.0099067599067599,0.08936227224008575,0.08275058275058275,0.08529671263316123,0.07517482517482517,0.04882484819822905,295.89981757756806,89.69270878878889,3.416751821835836,2.794566876254976,2.9795169775859165e-08,2.047854271417544e-09,15.627315855764932,0.0529296693977942,0.3604752416960653,1.3167547682921092,0.051046406835857074,0.051046406835857074,0.9331897140327783,0.00292056074766355,1.1337070087999261,0.0057609860664523,46.75439326092564,2.228864779074987,0.010040702185787382,0.010040702185787382,0.9847335622907849,0.0,1.5521111684696127,0.0,2.055594696400931,0.0,0.1051730748444818,0.07521553775296562,0.18614694989984062,0.08281583502763869,0.08080366922375039,0.05050864273747512,0.06976865583576032,0.15656126370067283,0.03825359167377487,295.89981757756806,89.69270878878889,3.4167511995633455,2.7945666688308126,15.627312009803019,0.0529296693977942,0.36047523628664657,1.3167540654540066,0.04955226842013521,0.9331893762731247,0.002336448598130833,1.1337068013757625,0.005493033226152192,46.75439326092564,2.2288639493783307,0.009424974471519,0.9847335622907849,0.0,1.5521111684696127,0.0,2.055594696400931,0.0,0.06680672471593724,0.1051730748444818,0.07521553775287877,0.18614695016592306,0.08281583999155831,0.08080366919779387,0.050508643321997206,1.0,0.06976865583576032,2.2376666666666667,0.08080557630412967,0.23391479673223445,0.09426498635884373,0.05879270831418195,0.011084972282735491,1.0,0.8710240629495755,0.23944671350018054,0.34717972756954135,0.1565612670639642,0.03825359168786146,0.4674755749365503,1.2139539638815566,1.2750666045273344,0.0,2.1,2.0866289585904965,0.009892730663220033,0.002143426253133235,0.0003271174306670646,5.676341872475621e-05,0.0003271174306670646,5.676341872475621e-05,0.0
orientation_budget_0p4,58.07933656334209,35.893536875553345,3.766479534149028,2.8824144699924634,7.679083229237315,0.05600032926470546,0.4501023276758003,30.695713703665337,1.8138575916459707,15.928882476764054,1.0429145303642244,18.28077897822592,1.31820696812245,41.625533478060994,2.7523822011871704,6.6204065603031665,0.8132056247279246,13.293529725629503,1.2125547601194195,22.457160454384347,1.7515979575441236,0.10489074996263771,0.0729972710245551,0.2910602655375108,0.0675709336064383,0.10075766982780254,0.0989452520082496,0.0637450034846296,0.6624711426835085,0.20767720558397176,0.0,0.052540545251578974,0.5259692044078226,0.06721516732546318,0.0052447552447552415,0.006698821007502675,0.03818327974276527,0.02651490651383794,0.042540792540792544,0.009324009324009317,0.08936227224008575,0.08275058275058275,0.08529671263316123,0.07517482517482517,0.04853649756385766,295.92589498861344,89.36137817120958,3.408079966902733,2.795258085243404,2.9795169775859165e-08,2.0512955931638047e-09,15.429083083986079,0.05398405338922998,0.3617073135528696,1.321366677681605,0.051046406835857074,0.051046406835857074,0.9377605251756904,0.00292056074766355,1.1448696544296884,0.0057609860664523,46.75437773888273,2.2288629164298377,0.010040702185787382,0.010040702185787382,1.0146963413717458,0.0,1.5521191720229883,0.0,2.0469225692067994,0.0,0.10517314065097094,0.075224944059143,0.18371429693046562,0.08288928297454612,0.08088409085320224,0.05054523671795044,0.06976865583576032,0.15652981767885565,0.038379563810260746,295.92589498861344,89.36137817120958,3.408079344630243,2.7952578778192407,15.429079238024217,0.05398405338922998,0.36170724667276394,1.3213659748435025,0.04955226842013521,0.9377601874160368,0.002336448598130833,1.144869447005525,0.005493033226152192,46.75437773888273,2.2288620867331814,0.009424974471519,1.0146963413717458,0.0,1.5521191720229883,0.0,2.0469225692067994,0.0,0.06680672471593724,0.10517314065097094,0.07522494405905615,0.18371429717791754,0.08288928262593007,0.08088409166425084,0.050545237250993136,1.0,0.06976865583576032,2.2376666666666667,0.08088597584169381,0.2308566472605572,0.09469554311889189,0.0588137058227742,0.01275162876618491,1.0,0.8710240886186874,0.23944678292851307,0.34717983865487345,0.15652982104214705,0.03837956382420752,0.4674755749365503,1.219731532919185,1.2998367261995252,0.0,2.1,2.1213178581884846,0.009924975534280091,0.00214544736276394,0.0003413079927364813,5.8920690133138095e-05,0.0003413079927364813,5.8920690133138095e-05,0.0
position_budget_0,61.24087449392237,38.18631580054657,3.7909056512350876,2.9071725954997216,8.627261489834803,0.0572183980773294,0.4656869794176231,32.427464065436645,1.8328231374919028,21.34330483684053,1.1295830935250175,25.19994560321086,1.4509384157749998,42.28497962834922,2.766347322321103,10.523606502647771,0.9215737192746957,13.781924346634552,1.2097025459887256,24.593690149133334,1.8563269458736305,0.10608047588426422,0.07303804466104258,0.3042404668040583,0.07881963300392664,0.10023146447483683,0.09846748820494249,0.06341566410105505,0.6369952293935085,0.19056346069074237,0.0,0.04994538954223641,0.5004932911178227,0.04952472116349096,0.0052447552447552415,0.01938624891984408,0.03818327974276527,0.039530005601601394,0.044580419580419584,0.011363636363636359,0.08936227224008575,0.07867132867132866,0.08587946321591182,0.07604895104895106,0.05477029832553628,335.2272393991977,101.49560897843914,3.593210130929947,2.8537659512949176,3.810326260067498e-08,2.5786090695984764e-09,17.55176970369318,0.055045392757079224,0.36946017857771746,1.3238973915576935,0.04845125112651453,0.04845125112651453,1.0104689514870795,0.008399222800720066,1.2856785142503213,0.018448413978793706,57.13474393511768,2.2570757816235223,0.02276442598217554,0.02276442598217554,1.3605974108941155,0.0,1.6586193911886464,0.0,2.3173880526883295,0.0,0.10645749874959613,0.0752485755515145,0.19883545549985068,0.0820223762660521,0.08006798760957871,0.049997251523997414,0.07067000362292127,0.1618729518541933,0.03890068895801264,335.2272393991977,101.49560897843914,3.593209508657457,2.853765536446588,17.551758134737252,0.055045392757079224,0.36946022252799554,1.3238966887195909,0.04695711271079265,1.0104685864086305,0.006950058748073158,1.2856780994019943,0.01760375986975081,57.13474414373483,2.2570747445027,0.021428812577629425,1.3605974108941155,0.0,1.6586193911886464,0.0,2.3173880526883295,0.0,0.06756488808156325,0.10645749874959613,0.07524857555142765,0.1988354554103319,0.0820223762660521,0.08006798754997141,0.04999725232589098,1.0,0.07067000362292127,2.2376666666666667,0.08007594951806178,0.2679383279016943,0.044395863543658244,0.08007594951806178,0.011421673697395872,1.0,0.8713273898657358,0.2642781396947644,0.36619941891496177,0.16187295604161822,0.03890068924140969,0.4674755749365503,1.2043599946916659,1.2697724387786973,0.0,2.1,2.1653504507001875,0.0103312501062949,0.002227191729406233,0.00027740715692438817,4.616292308789337e-05,0.00027740715692438817,4.616292308789337e-05,0.0
position_budget_0p01,58.00613785962509,35.581073508205826,3.7652223219974466,2.869045847451968,7.697346374451651,0.054053326797086125,0.44980176932512944,30.711835259115983,1.8078754702701139,15.683591209671837,1.029268169327702,17.87395303470235,1.2898600378126515,42.26212586292783,2.7772377112375395,6.822365499845506,0.7714153342081195,13.365026144976996,1.2131088550727624,22.51046142570735,1.7511057381061617,0.10464223593735213,0.07297790763853469,0.29511704790089544,0.06631647360363564,0.1008097654144602,0.09900753436918114,0.06376288184655993,0.6624711426835085,0.21056071192768575,0.0,0.05282889588595036,0.5259692044078226,0.07038702430354853,0.0052447552447552415,0.006698821007502675,0.03818327974276527,0.02651490651383794,0.04516317016317017,0.009615384615384607,0.08936227224008575,0.08275058275058275,0.08529671263316123,0.07517482517482517,0.04911319883260044,300.1063520666018,91.66595334439386,3.4177290896574655,2.799790040589869,2.9795169775859165e-08,2.0518580234479066e-09,16.18482464307697,0.05219882841781694,0.3660479458965425,1.3387488822142284,0.051334757470228476,0.051334757470228476,0.9406063657782701,0.00292056074766355,1.1044101568889648,0.0057609860664523,49.036548007279286,2.246427039305369,0.010040702185787382,0.010040702185787382,0.9593943559593754,0.0,1.55645299431247,0.0,2.05080913460165,0.0,0.10494280130217697,0.07520850149304541,0.18744269792248325,0.08292380767279783,0.08092796996056949,0.050541288682874004,0.07005700647013173,0.1565459122865103,0.03812952306760198,300.1060383661194,91.66595334439386,3.4177284673849755,2.799789833165706,16.184828671936188,0.05219882841781694,0.36604795600168805,1.338748179376126,0.049840619054506596,0.9406060280186165,0.002336448598130833,1.1044099494648014,0.005493033226152192,49.036548007279286,2.2464262096087126,0.009424974471519,0.9593943559593754,0.0,1.55645299431247,0.0,2.05080913460165,0.0,0.06709507535030863,0.10494280130217697,0.07520850149295856,0.18744269826862878,0.08292381263642455,0.08092796993461297,0.05054128930409674,1.0,0.07005700647013173,2.2376666666666667,0.0809298931225645,0.23536926395717342,0.09448027051861263,0.05838758172968558,0.00991802988285958,1.0,0.870712409160256,0.2361014466026269,0.3417111903519898,0.1565459156498017,0.038129523081037925,0.4674755749365503,1.2005085441979406,1.2677802951657213,0.0,2.1,2.0645937296380006,0.009871291617552383,0.0021391534594620582,0.00032103372116880634,5.6428356550836276e-05,0.00032103372116880634,5.6428356550836276e-05,0.0
position_budget_0p015,58.049845812492094,35.63585475753901,3.7670351584055033,2.8676392407428715,7.6866162347224325,0.054050924377526406,0.44936281216093166,30.661514733068106,1.8050285321355062,15.809192986542486,1.0340047929374792,17.931359737178763,1.2911431578155521,41.61353230127097,2.7655218289692534,6.869366627233139,0.7735633197172372,13.332199271984067,1.2133238368493429,22.46236949005447,1.7554225048696812,0.10478028429261955,0.07298310422849946,0.29515720879423496,0.06660482423800705,0.10080015032857408,0.09901687366488898,0.06375562476157065,0.6624711426835085,0.20950836685551724,0.0,0.052540545251578974,0.5259692044078226,0.06933467923138002,0.0052447552447552415,0.006698821007502675,0.03818327974276527,0.02651490651383794,0.04516317016317017,0.0099067599067599,0.08936227224008575,0.08275058275058275,0.08529671263316123,0.07517482517482517,0.04882484819822905,303.04162373795407,90.23947734476683,3.4186880414684615,2.799431260985633,2.9795169775859165e-08,2.0472822264534695e-09,15.952082609422398,0.052190392973947765,0.3618485349365967,1.3147803644339244,0.051046406835857074,0.051046406835857074,0.9318711081505171,0.00292056074766355,1.1179772761048905,0.0057609860664523,46.25435685738884,2.2328291088342667,0.010040702185787382,0.010040702185787382,0.961483952778508,0.0,1.5538468433078378,0.0,2.0560666470430533,0.0,0.10502966824223821,0.07521078238720534,0.18751841616457468,0.08285007085689329,0.08084570813303092,0.0505151317461767,0.06976865583576032,0.156609373339402,0.03814770956406565,303.0419237790387,90.23923798555568,3.418687419195971,2.7994310535614697,15.952024363586276,0.052190392973947765,0.36184852948581203,1.3147796615958218,0.04955226842013521,0.9318707703908634,0.002336448598130833,1.1179770686807269,0.005493033226152192,46.25435685738884,2.2328282791376104,0.009424974471519,0.961483952778508,0.0,1.5538468433078378,0.0,2.0560666470430533,0.0,0.06680672471593724,0.10502966824223821,0.0752107823871185,0.1875184164746223,0.08285007085689329,0.08084571191957936,0.050515132493978016,1.0,0.06976865583576032,2.2376666666666667,0.0808476389590121,0.23553736814622728,0.094264987857695,0.058576050754361425,0.010086039788594939,1.0,0.8708835879896584,0.2378025556686981,0.344495096737267,0.1566093767026934,0.03814770957729293,0.4674755749365503,1.2104426087933362,1.2753313242380198,0.0,2.1,2.064440491001747,0.00987799093127246,0.0021386211083507414,0.00031956378370521463,5.5907878215013486e-05,0.00031956378370521463,5.5907878215013486e-05,0.0
